row_index,true_label,predicted_label,correct,confidence_top1,rank2_label,rank2_confidence,rank3_label,rank3_confidence,in_shap_sample,reason_codes,text
2596,wrong_exchange_rate_for_cash_withdrawal,exchange_rate,False,0.3897,wrong_exchange_rate_for_cash_withdrawal,0.1316,wrong_amount_of_cash_received,0.0402,False,,how do you determine your exchange rates because one of yours was off when i got cash
2597,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,True,0.196,cash_withdrawal_charge,0.0841,declined_cash_withdrawal,0.0633,False,,I used the ATM machine to get money out for Holiday shopping and saw the outrageous charges. Why is that? I would not have used the ATM if I had known!
2598,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,True,0.6063,card_payment_wrong_exchange_rate,0.1022,exchange_rate,0.0678,False,,The cash withdrawal exchange rate is not correct.
2599,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,False,0.0667,wrong_amount_of_cash_received,0.056,declined_cash_withdrawal,0.052,False,,"Is there a local ATM that will provide British pounds, I have no money for my homeward journey and do not feel comfortable waiting until  I arrive in Britain. Will a withdrawal involve extra charges?"
2600,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8861,virtual_card_not_working,0.0364,disposable_card_limits,0.0306,False,,can i get a description of how to use a disposable virtual card
2601,get_disposable_virtual_card,get_disposable_virtual_card,True,0.6927,disposable_card_limits,0.0586,virtual_card_not_working,0.0578,False,,Can I create a disposable virtual card?
2602,get_disposable_virtual_card,get_disposable_virtual_card,True,0.3633,disposable_card_limits,0.1287,getting_virtual_card,0.0431,False,,What can you tell me about getting a virtual disposable card?
2603,get_disposable_virtual_card,get_disposable_virtual_card,True,0.5479,getting_virtual_card,0.0768,virtual_card_not_working,0.0517,False,,I would like to order a disposable virtual card. How can I do this?
2604,get_disposable_virtual_card,getting_spare_card,False,0.0784,top_up_failed,0.0522,country_support,0.0519,False,,how do VR cards work
2605,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8668,virtual_card_not_working,0.0605,disposable_card_limits,0.0325,False,,What is a disposable virtual card?
2606,get_disposable_virtual_card,getting_virtual_card,False,0.8624,virtual_card_not_working,0.0614,get_disposable_virtual_card,0.0228,False,,I would like a temporary virtual card
2607,get_disposable_virtual_card,get_disposable_virtual_card,True,0.409,disposable_card_limits,0.3194,getting_spare_card,0.0135,False,,How do the disposable cards work?
2608,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8861,virtual_card_not_working,0.0364,disposable_card_limits,0.0306,False,,How do I use a disposable virtual card?
2609,get_disposable_virtual_card,get_disposable_virtual_card,True,0.6299,virtual_card_not_working,0.077,getting_virtual_card,0.064,False,,Where's the best place to get a disposable virtual card?
2610,get_disposable_virtual_card,disposable_card_limits,False,0.5261,get_disposable_virtual_card,0.3523,getting_spare_card,0.0101,False,,Can you explain the disposable cards to me?
2611,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8668,virtual_card_not_working,0.0605,disposable_card_limits,0.0325,False,,"Is there anyway, I can get a disposable virtual card?"
2612,get_disposable_virtual_card,get_disposable_virtual_card,True,0.3337,virtual_card_not_working,0.064,disposable_card_limits,0.0615,False,,I just purchased a disposable virtual card. Am I able to use it for online purchases immediately?
2613,get_disposable_virtual_card,get_disposable_virtual_card,True,0.6939,virtual_card_not_working,0.0864,disposable_card_limits,0.0625,False,,how secure is a disposable virtual card
2614,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8668,virtual_card_not_working,0.0605,disposable_card_limits,0.0325,False,,What do I do to get a disposable virtual card?
2615,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8343,virtual_card_not_working,0.0604,disposable_card_limits,0.0386,False,,I want to get a disposable virtual card.
2616,get_disposable_virtual_card,disposable_card_limits,False,0.5261,get_disposable_virtual_card,0.3523,getting_spare_card,0.0101,False,,Can you explain disposable cards?
2617,get_disposable_virtual_card,getting_virtual_card,False,0.3725,virtual_card_not_working,0.099,get_disposable_virtual_card,0.0882,False,,how do i get a virtual card for one time use
2618,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8668,virtual_card_not_working,0.0605,disposable_card_limits,0.0325,False,,May I get a disposable virtual card as well?
2619,get_disposable_virtual_card,getting_virtual_card,False,0.2449,virtual_card_not_working,0.1711,get_disposable_virtual_card,0.0596,False,,Can i get a single use virtual card
2620,get_disposable_virtual_card,get_disposable_virtual_card,True,0.5616,disposable_card_limits,0.0622,virtual_card_not_working,0.0569,False,,I would like to create a disposable virtual card. How do I go about doing that?
2621,get_disposable_virtual_card,get_disposable_virtual_card,True,0.7601,virtual_card_not_working,0.0556,disposable_card_limits,0.0425,False,,"I have a disposable virtual card here, so would you tell me what to do with it?"
2622,get_disposable_virtual_card,virtual_card_not_working,False,0.5209,getting_virtual_card,0.1628,card_not_working,0.047,False,,how does a virtual card work
2623,get_disposable_virtual_card,get_disposable_virtual_card,True,0.5932,virtual_card_not_working,0.0975,disposable_card_limits,0.0677,False,,What is the process of obtaining a disposable virtual card
2624,get_disposable_virtual_card,get_disposable_virtual_card,True,0.827,virtual_card_not_working,0.0723,disposable_card_limits,0.038,False,,What does a disposable virtual card do?
2625,get_disposable_virtual_card,get_disposable_virtual_card,True,0.7573,getting_virtual_card,0.05,virtual_card_not_working,0.0491,False,,When can I order a disposable virtual card?
2626,get_disposable_virtual_card,get_disposable_virtual_card,True,0.6297,disposable_card_limits,0.0846,virtual_card_not_working,0.0781,False,,Is it possible to also get a disposable virtual card?
2627,get_disposable_virtual_card,get_disposable_virtual_card,True,0.7277,virtual_card_not_working,0.0751,disposable_card_limits,0.0555,False,,How do I obtain a disposable virtual card?
2628,get_disposable_virtual_card,get_disposable_virtual_card,True,0.4245,disposable_card_limits,0.3299,card_not_working,0.0099,False,,How would you use a disposable card?
2629,get_disposable_virtual_card,get_disposable_virtual_card,True,0.852,virtual_card_not_working,0.0369,disposable_card_limits,0.0327,False,,"I need a disposable virtual card, how do I get one?"
2630,get_disposable_virtual_card,get_disposable_virtual_card,True,0.409,disposable_card_limits,0.3194,getting_spare_card,0.0135,False,,How do disposable cards work?
2631,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8154,virtual_card_not_working,0.0559,getting_virtual_card,0.0549,False,,Is there a disposable virtual card I can order?
2632,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8668,virtual_card_not_working,0.0605,disposable_card_limits,0.0325,False,,Where can I get a disposable virtual card?
2633,get_disposable_virtual_card,get_disposable_virtual_card,True,0.8036,virtual_card_not_working,0.0713,disposable_card_limits,0.051,False,,Will I be able to get a disposable virtual card as well?
2634,get_disposable_virtual_card,get_disposable_virtual_card,True,0.5567,getting_virtual_card,0.0759,disposable_card_limits,0.0483,False,,Hello! I need to order a disposable virtual card. Where can I do that at?
2635,get_disposable_virtual_card,get_disposable_virtual_card,True,0.5926,disposable_card_limits,0.0866,virtual_card_not_working,0.0788,False,,where do I request a disposable virtual card?
2636,get_disposable_virtual_card,card_delivery_estimate,False,0.0515,card_arrival,0.0434,getting_spare_card,0.0397,False,,Can i get a throw away card
2637,get_disposable_virtual_card,disposable_card_limits,False,0.6458,get_disposable_virtual_card,0.0299,compromised_card,0.0215,False,,how many transactions can i make with a disposable card
2638,get_disposable_virtual_card,disposable_card_limits,False,0.6818,get_disposable_virtual_card,0.2801,getting_spare_card,0.0049,False,,What are disposable cards?
2639,get_disposable_virtual_card,get_disposable_virtual_card,True,0.534,virtual_card_not_working,0.0863,getting_virtual_card,0.0798,False,,what's the process for getting a disposable virtual card?
2640,top_up_failed,top_up_failed,True,0.2879,top_up_reverted,0.1146,pending_top_up,0.0349,False,,The app denied my topped up.
2641,top_up_failed,top_up_failed,True,0.4626,transfer_not_received_by_recipient,0.0214,failed_transfer,0.0202,False,,"Heyy I tried to top up with my card today but it failed! I just got the couple days before but it has worked last time. What's going on, can you double check please?"
2642,top_up_failed,top_up_failed,True,0.2729,card_payment_not_recognised,0.1006,cash_withdrawal_not_recognised,0.0982,False,,I have a top up that didn't go through.  Why?
2643,top_up_failed,top_up_failed,True,0.2948,top_up_by_card_charge,0.0289,card_not_working,0.0266,False,,"So, I tried topping up my card for the today. Unfortunately, it failed. A couple of days back I used it and it works fine. Can you double check and tell me what's going on?"
2644,top_up_failed,top_up_failed,True,0.1756,cash_withdrawal_not_recognised,0.0637,top_up_reverted,0.049,False,,Why did the app deny my top up?
2645,top_up_failed,top_up_failed,True,0.575,failed_transfer,0.1018,declined_card_payment,0.0114,False,,please tell me why my top-up failed.
2646,top_up_failed,card_not_working,False,0.1659,top_up_failed,0.1349,declined_cash_withdrawal,0.0338,False,,My top-up isn't working.
2647,top_up_failed,top_up_failed,True,0.2355,cash_withdrawal_not_recognised,0.0429,card_linking,0.0421,True,denied|app|attempted,I attempted to top up but the app denied it.
2648,top_up_failed,top_up_failed,True,0.2028,top_up_reverted,0.0482,failed_transfer,0.0378,False,,What reason did my top-up fail for?
2649,top_up_failed,top_up_failed,True,0.3306,top_up_reverted,0.086,wrong_amount_of_cash_received,0.0326,False,,Why didn`t my topup go through?
2650,top_up_failed,top_up_failed,True,0.2798,top_up_by_cash_or_cheque,0.1481,balance_not_updated_after_cheque_or_cash_deposit,0.0515,False,,How can I check to see if my top-up worked?
2651,top_up_failed,top_up_failed,True,0.5625,declined_card_payment,0.0559,failed_transfer,0.0248,False,,My top up didn't work.
2652,top_up_failed,top_up_failed,True,0.6088,failed_transfer,0.1231,declined_card_payment,0.0099,False,,My top up failed.
2653,top_up_failed,top_up_reverted,False,0.1238,top_up_failed,0.1223,pending_top_up,0.0325,False,,Why would my topup not go through?
2654,top_up_failed,top_up_failed,True,0.0847,card_not_working,0.0483,top_up_reverted,0.0458,False,,Why caused my top up to not work?
2655,top_up_failed,top_up_failed,True,0.3315,declined_card_payment,0.0602,failed_transfer,0.0436,False,,Why did my top up not work?
2656,top_up_failed,top_up_reverted,False,0.0442,beneficiary_not_allowed,0.0313,top_up_failed,0.0309,False,,Why was my top-up unsuccessful?
2657,top_up_failed,top_up_failed,True,0.118,declined_card_payment,0.0777,card_payment_not_recognised,0.0624,False,,My funding to my card didn't go through.
2658,top_up_failed,top_up_failed,True,0.3329,declined_card_payment,0.1417,topping_up_by_card,0.0388,False,,I need to know why my credit card was declined for top up? What is the deal here and why did it not go through?
2659,top_up_failed,top_up_reverted,False,0.2309,cash_withdrawal_not_recognised,0.0852,top_up_failed,0.0745,False,,I topped up but the app did not accept it.
2660,top_up_failed,top_up_failed,True,0.3095,card_linking,0.0589,cash_withdrawal_not_recognised,0.0568,False,,The app denied my top-up
2661,top_up_failed,top_up_failed,True,0.2901,top_up_reverted,0.051,failed_transfer,0.0447,False,,I think my top up did not work
2662,top_up_failed,top_up_failed,True,0.3095,card_linking,0.0589,cash_withdrawal_not_recognised,0.0568,False,,My top up was denied in the app.
2663,top_up_failed,pending_top_up,False,0.0991,top_up_failed,0.0776,top_up_reverted,0.0427,True,went|pop|pop went|tell,Can you tell me if my pop-up went through?
2664,top_up_failed,top_up_by_cash_or_cheque,False,0.0975,declined_cash_withdrawal,0.0409,balance_not_updated_after_cheque_or_cash_deposit,0.0371,False,,can you check why I wasn't able to top up?
2665,top_up_failed,top_up_failed,True,0.2787,top_up_reverted,0.0347,failed_transfer,0.0311,False,,How did my top-up fail?
2666,top_up_failed,top_up_failed,True,0.6088,failed_transfer,0.1231,declined_card_payment,0.0099,False,,"My top-up failed, WHY?"
2667,top_up_failed,top_up_failed,True,0.2778,declined_cash_withdrawal,0.0764,beneficiary_not_allowed,0.0498,False,,I tried to top up. Why was it denied?
2668,top_up_failed,top_up_failed,True,0.165,declined_card_payment,0.0349,card_linking,0.0302,False,,What's the deal? My card was just denied for top up. Why is it not going through?
2669,top_up_failed,top_up_failed,True,0.1363,card_not_working,0.0412,card_payment_not_recognised,0.0371,False,,I don't think my top up is working correctly
2670,top_up_failed,beneficiary_not_allowed,False,0.0798,unable_to_verify_identity,0.0778,cash_withdrawal_not_recognised,0.0478,False,,The app won't let me top up my account
2671,top_up_failed,top_up_failed,True,0.1312,beneficiary_not_allowed,0.027,wrong_amount_of_cash_received,0.0236,False,,I'm not sure why my top up request was denied
2672,top_up_failed,pending_top_up,False,0.0265,top_up_failed,0.0258,top_up_reverted,0.0243,False,,Why can't I top up?
2673,top_up_failed,top_up_failed,True,0.6088,failed_transfer,0.1231,declined_card_payment,0.0099,False,,My top-up has failed.
2674,top_up_failed,top_up_failed,True,0.1942,top_up_reverted,0.0277,beneficiary_not_allowed,0.0212,False,,Problems with top up
2675,top_up_failed,top_up_failed,True,0.1149,declined_transfer,0.0807,declined_card_payment,0.0805,False,,"I really need money from my card today, but my card is getting declined. Please help!!"
2676,top_up_failed,top_up_reverted,False,0.0561,beneficiary_not_allowed,0.0302,top_up_failed,0.0291,False,,How do I know if my top up was unsuccessful?
2677,top_up_failed,top_up_failed,True,0.1983,failed_transfer,0.0416,pending_top_up,0.0391,False,,I'm pretty sure my top up failed. How do I fix this?
2678,top_up_failed,top_up_failed,True,0.1498,card_not_working,0.0561,pending_top_up,0.0293,False,,why isnt top up working
2679,top_up_failed,top_up_failed,True,0.5846,declined_card_payment,0.0474,failed_transfer,0.0263,False,,Can you tell me why my top up didn't work?
2680,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.4542,transfer_not_received_by_recipient,0.0448,beneficiary_not_allowed,0.041,False,,I made a transfer a few hours ago from a UK banking account.  I do not yet see the transfer.  Please check on this for me.
2681,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5483,balance_not_updated_after_cheque_or_cash_deposit,0.0314,transfer_not_received_by_recipient,0.0297,False,,the balance on my account didnt change when i transferred money
2682,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5523,transfer_not_received_by_recipient,0.1823,transfer_timing,0.0486,False,,How long will it take for my transferred money to show up?
2683,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.6746,transfer_not_received_by_recipient,0.0298,transfer_fee_charged,0.0193,False,,Why didn't my balance change after I transferred some money?
2684,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.773,balance_not_updated_after_cheque_or_cash_deposit,0.0261,failed_transfer,0.0201,False,,When will my balance update after a transfer?
2685,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.4275,transfer_timing,0.2005,pending_transfer,0.0467,False,,How long does it take for an international transfer into my account?
2686,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5622,pending_transfer,0.0204,transfer_fee_charged,0.0198,False,,The amount of time that transfers usually take from a UK account is what?I just completed a transfer and it is not showing up at all. I'm wondering at this point if everything is actually okay.
2687,balance_not_updated_after_bank_transfer,transfer_timing,False,0.2167,balance_not_updated_after_bank_transfer,0.0884,beneficiary_not_allowed,0.0394,False,,When will my transfer be available in my account.
2688,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.1845,wrong_amount_of_cash_received,0.0641,transfer_not_received_by_recipient,0.0561,False,,I didn't get the money I transferred
2689,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5899,transfer_into_account,0.0278,failed_transfer,0.0191,False,,I just completed a bank transfer and the balance didn't update
2690,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.1795,transfer_not_received_by_recipient,0.1202,transfer_fee_charged,0.0832,False,,I transferred some money but I think it has gotten lost somewhere.
2691,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.4757,transfer_timing,0.1918,pending_transfer,0.091,True,uk|transfer|long|long does|does,How long does a UK transfer take?
2692,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.7459,transfer_into_account,0.0183,transfer_not_received_by_recipient,0.013,False,,Hello I made a bank transfer couple hours ago from my UK account but it doesn't show up yet. Can you please check if everything is alright with it?
2693,balance_not_updated_after_bank_transfer,pending_transfer,False,0.34,transfer_not_received_by_recipient,0.097,balance_not_updated_after_bank_transfer,0.0939,False,,I made a transfer and am still waiting.
2694,balance_not_updated_after_bank_transfer,transfer_not_received_by_recipient,False,0.2056,pending_transfer,0.0844,failed_transfer,0.0599,False,,I made an out of country transfer and it hasn't went through yet.
2695,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5278,balance_not_updated_after_cheque_or_cash_deposit,0.0334,failed_transfer,0.0262,False,,"After the transfer, the balance did not update."
2696,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.7672,transfer_into_account,0.0247,balance_not_updated_after_cheque_or_cash_deposit,0.0149,False,,"Could you please check one of my transfer which i made few hours ago from my UK bank account, as its not showing yet."
2697,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.4414,balance_not_updated_after_cheque_or_cash_deposit,0.0778,wrong_amount_of_cash_received,0.0348,False,,I had cash transferred but the balance did not change.
2698,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.3769,transfer_into_account,0.2267,top_up_by_bank_transfer_charge,0.0441,False,,I can't see my latest bank transfer
2699,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.6012,transfer_into_account,0.1445,top_up_by_bank_transfer_charge,0.0176,False,,My bank transfer is still not showing up in my account.
2700,balance_not_updated_after_bank_transfer,transfer_timing,False,0.2279,balance_not_updated_after_bank_transfer,0.2016,transfer_into_account,0.1884,False,,I made a transfer and it doesnt' show up in my account.
2701,balance_not_updated_after_bank_transfer,transfer_not_received_by_recipient,False,0.3598,balance_not_updated_after_bank_transfer,0.2495,transfer_fee_charged,0.0503,False,,I transferred some money but it is yet to arrive.
2702,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5664,balance_not_updated_after_cheque_or_cash_deposit,0.0611,pending_transfer,0.0393,False,,Why is my balance the same?  I processed a transfer.
2703,balance_not_updated_after_bank_transfer,failed_transfer,False,0.224,balance_not_updated_after_bank_transfer,0.1355,pending_transfer,0.1062,False,,Why don't I have my transfer?
2704,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.6157,beneficiary_not_allowed,0.083,transfer_timing,0.0242,False,,Why isn't the transfer on my account showing up?
2705,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.8124,transfer_timing,0.0161,balance_not_updated_after_cheque_or_cash_deposit,0.0156,False,,The  money I transferred does not show in the balance.
2706,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.2273,transfer_not_received_by_recipient,0.0772,pending_transfer,0.063,False,,I have completed a transfer but it is not showing up.
2707,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.2339,beneficiary_not_allowed,0.1152,transfer_timing,0.0465,False,,I did a transfer to my account but it doesn't show up
2708,balance_not_updated_after_bank_transfer,transfer_timing,False,0.3745,pending_transfer,0.1076,balance_not_updated_after_bank_transfer,0.0731,False,,How long until my transfer will be available to me
2709,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.6538,failed_transfer,0.0244,balance_not_updated_after_cheque_or_cash_deposit,0.0226,False,,Why doesn't it show that I did a balance transfer?
2710,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.7073,transfer_not_received_by_recipient,0.0213,transfer_into_account,0.0125,False,,"I made a bank transfer a couple of hours ago from my UK account.  It hasn't appeared, can you check to make sure it went through?"
2711,balance_not_updated_after_bank_transfer,pending_transfer,False,0.9553,pending_top_up,0.007,pending_card_payment,0.0045,False,,My transfer is pending.
2712,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.6451,transfer_into_account,0.0195,balance_not_updated_after_cheque_or_cash_deposit,0.0159,False,,"Hey, I try to make a bank transfer from my UK account a few hours ago, but it haven't show up yet. Please check my account to make sure everything alright with it?"
2713,balance_not_updated_after_bank_transfer,transfer_not_received_by_recipient,False,0.1254,pending_transfer,0.1076,failed_transfer,0.0661,False,,Where is my transfer from [country]?
2714,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.7853,transfer_into_account,0.0486,balance_not_updated_after_cheque_or_cash_deposit,0.0186,False,,I made a bank transfer and my account balance did not show it.
2715,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.0757,balance_not_updated_after_cheque_or_cash_deposit,0.0554,transfer_not_received_by_recipient,0.0397,False,,Where is my money? I transfered it and it isn't in my account.
2716,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.5036,transfer_timing,0.0279,failed_transfer,0.0209,False,,I need to know the time frame that is typical for a transfer from a UK account. I just made a transfer and it doesn't appear. I want to make sure everything is okay.
2717,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.7328,balance_not_updated_after_cheque_or_cash_deposit,0.0246,failed_transfer,0.018,False,,Why doesn't my balance reflect my transfer
2718,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.606,balance_not_updated_after_cheque_or_cash_deposit,0.0448,transfer_not_received_by_recipient,0.0336,False,,My account balance has not gone up even though I just transferred money into it
2719,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,True,0.6927,transfer_into_account,0.0556,top_up_by_bank_transfer_charge,0.0169,False,,When will I see my new balance after making my bank transfer?
2720,cash_withdrawal_not_recognised,compromised_card,False,0.054,cash_withdrawal_charge,0.0359,topping_up_by_card,0.0325,False,,Think someone has took money out with my card. What shall I do?
2721,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.3465,unable_to_verify_identity,0.0434,pending_cash_withdrawal,0.0396,False,,There is a withdrawal that isn't mind in the app.
2722,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.1425,cash_withdrawal_charge,0.0855,topping_up_by_card,0.0702,False,,I just lost my wallet and I see that they are already withdrawing money from my account. How can I stop this?
2723,cash_withdrawal_not_recognised,wrong_amount_of_cash_received,False,0.3661,cash_withdrawal_not_recognised,0.3039,declined_cash_withdrawal,0.0568,False,,"I didn't get cash from an ATM, but the app says I did"
2724,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.4264,wrong_amount_of_cash_received,0.0733,card_payment_not_recognised,0.0306,False,,My app shows some cash I didn't get.
2725,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.4817,pending_cash_withdrawal,0.0278,card_linking,0.0205,False,,Why is there a random withdrawal in my app?
2726,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.2106,pending_cash_withdrawal,0.086,declined_cash_withdrawal,0.0839,False,,There is a suspicious cash withdraw on the account.
2727,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.2172,wrong_amount_of_cash_received,0.1946,card_payment_not_recognised,0.081,False,,"I didn't get cash from an ATM, but according to the app a transaction was made when i didn't make it."
2728,cash_withdrawal_not_recognised,wrong_amount_of_cash_received,False,0.288,cash_withdrawal_not_recognised,0.1913,declined_cash_withdrawal,0.0888,False,,The app said I withdrew cash at an ATM and I didn't
2729,cash_withdrawal_not_recognised,wrong_amount_of_cash_received,False,0.383,cash_withdrawal_not_recognised,0.1854,declined_cash_withdrawal,0.0518,False,,My app says that I received cash from an ATM and I didn't.
2730,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.1845,top_up_by_card_charge,0.0546,card_payment_not_recognised,0.0404,False,,"How do I freeze my bank card, as there has been a strange withdrawal?"
2731,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.4025,pending_cash_withdrawal,0.1435,cash_withdrawal_charge,0.0838,False,,I see a cash withdrawal that I did not perform.
2732,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.5677,pending_cash_withdrawal,0.0459,cash_withdrawal_charge,0.0427,False,,I checked the app and saw an extra cash withdrawal that I didn't authorize
2733,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.5981,pending_cash_withdrawal,0.0683,cash_withdrawal_charge,0.0433,False,,I have a strange cash withdrawal in my statement
2734,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.4487,card_payment_not_recognised,0.1157,wrong_amount_of_cash_received,0.0517,False,,There's a cash withdraw on my statement that I didn't make.
2735,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.1986,compromised_card,0.1576,topping_up_by_card,0.0609,False,,i think someone is using my card to withdraw money. Someone stole my wallet. What can I do? it is urgent.
2736,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.7116,pending_cash_withdrawal,0.0679,cash_withdrawal_charge,0.0243,True,withdrawal|app|cash|app cash|cash withdrawal,I am seeing in the App a some cash withdrawal that its not mine
2737,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.2301,pending_cash_withdrawal,0.0937,cash_withdrawal_charge,0.0429,False,,My account has a weird withdrawal.
2738,cash_withdrawal_not_recognised,extra_charge_on_statement,False,0.1374,cash_withdrawal_not_recognised,0.0519,Refund_not_showing_up,0.0486,False,,I'm unsure of a withdrawl in my statement.
2739,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.1272,cash_withdrawal_charge,0.053,top_up_by_cash_or_cheque,0.0503,False,,"It looks like someone else withdrew cash from my account, can you help?"
2740,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.1962,direct_debit_payment_not_recognised,0.0735,card_payment_not_recognised,0.0668,False,,I think I see a withdraw I did not make.
2741,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.4951,wrong_amount_of_cash_received,0.0689,direct_debit_payment_not_recognised,0.029,False,,Some cash is showing up in my app that I did not get.
2742,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.7955,pending_cash_withdrawal,0.0268,cash_withdrawal_charge,0.0161,False,,There is an unauthorized cash withdrawal from my account for 500£.  I definitely didn't make this withdrawal.  I need your help.
2743,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.2729,card_payment_not_recognised,0.1208,wrong_amount_of_cash_received,0.0828,False,,The app is showing an ATM withdrawl that I didn't make.
2744,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.5817,pending_cash_withdrawal,0.0459,cash_withdrawal_charge,0.0203,False,,There is a odd withdrawal on my account.
2745,cash_withdrawal_not_recognised,request_refund,False,0.0723,cancel_transfer,0.0554,cash_withdrawal_not_recognised,0.0432,False,,I need to cancel my card that got stolen a little while ago. Someone has already taken some money out and I don't want them to take anymore. Can you please do that?
2746,cash_withdrawal_not_recognised,card_payment_not_recognised,False,0.1579,cash_withdrawal_not_recognised,0.1246,cancel_transfer,0.0434,False,,How do I cancel my card? There are charges on my account that I didn't make.
2747,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.4886,pending_cash_withdrawal,0.0746,wrong_amount_of_cash_received,0.0451,False,,"There is an error, the app says I made an ATM withdrawal and I didn't."
2748,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.0991,lost_or_stolen_card,0.0977,topping_up_by_card,0.0456,False,,"Can anyone help me, I lost my wallet and they've started withdrawing from my account."
2749,cash_withdrawal_not_recognised,extra_charge_on_statement,False,0.1435,cash_withdrawal_not_recognised,0.0554,card_payment_not_recognised,0.0553,False,,What do I do if I notice a strange withdrawl in my statement?
2750,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.3608,pending_cash_withdrawal,0.1701,cash_withdrawal_charge,0.0683,True,withdrawal|cash|cash withdrawal|recognise|don,I don't recognise a cash withdrawal
2751,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,True,0.1071,lost_or_stolen_card,0.066,topping_up_by_card,0.0467,False,,Help!  My wallet was stolen and someone is taking money out.  I need this money!  What can I do?
